2546027,10/2/2017,5809,Dr
2546027,11/2/2017,7348,Dr
2546027,12/2/2017,3964,Dr
2546027,13/2/2017,4097,Dr
2546027,15/2/2017,3051,Dr
2546027,16/2/2017,1788,Dr
2546027,17/2/2017,2107,Dr
2546027,18/2/2017,101,Dr
2546027,20/2/2017,1159,Dr
2546027,23/2/2017,1502,Dr
2546027,26/2/2017,4300,Cr
2546027,27/2/2017,614,Dr
2546027,1/3/2017,33433,Cr
2546027,1/3/2017,5132,Dr
2546027,2/3/2017,8013,Dr
2546027,3/3/2017,728,Dr
2546027,4/3/2017,6898,Dr
2546027,5/3/2017,4018,Dr
2546027,6/3/2017,180,Dr
2546027,8/3/2017,2523,Dr
2546027,10/3/2017,3208,Dr
2546027,11/3/2017,2637,Dr
2546027,12/3/2017,1934,Dr
2546027,13/3/2017,2200,Dr
2546027,14/3/2017,1494,Dr
2546027,16/3/2017,178,Dr
2546027,17/3/2017,554,Dr
2546027,18/3/2017,779,Dr
2546027,19/3/2017,222,Dr
2546027,23/3/2017,701,Dr
2546027,24/3/2017,544,Dr
2546027,26/3/2017,118,Dr
2546027,27/3/2017,191,Dr
2546027,28/3/2017,329,Dr
2546027,29/3/2017,114,Dr
2546027,30/3/2017,440,Dr
2546028,1/1/2016,11546,Cr
2546028,2/1/2016,1500,Cr
2546028,4/1/2016,5200,Cr
2546028,6/1/2016,4900,Cr
2546028,8/1/2016,5596,Dr
2546028,9/1/2016,4073,Dr
2546028,10/1/2016,1567,Dr
2546028,12/1/2016,1757,Dr
2546028,14/1/2016,633,Dr
2546028,16/1/2016,876,Dr
2546028,17/1/2016,1892,Dr
2546028,19/1/2016,500,Cr
2546028,21/1/2016,780,Dr
2546028,22/1/2016,1017,Dr
2546028,23/1/2016,517,Dr
2546028,24/1/2016,167,Dr
2546028,26/1/2016,945,Dr
2546028,29/1/2016,882,Dr
2546028,30/1/2016,344,Dr
2546028,31/1/2016,139,Dr
2546028,1/2/2016,11546,Cr
2546028,1/2/2016,2371,Dr
2546028,2/2/2016,723,Dr
2546028,3/2/2016,1936,Dr
2546028,4/2/2016,891,Dr
2546028,5/2/2016,627,Dr
2546028,6/2/2016,936,Dr
2546028,7/2/2016,1561,Dr
2546028,8/2/2016,879,Dr
2546028,9/2/2016,639,Dr
2546028,10/2/2016,698,Dr
2546028,11/2/2016,527,Dr
2546028,13/2/2016,404,Dr
2546028,14/2/2016,449,Dr
2546028,15/2/2016,116,Dr
2546028,17/2/2016,202,Dr
2546028,18/2/2016,17400,Cr
2546028,20/2/2016,3343,Dr
2546028,22/2/2016,2350,Dr
2546028,23/2/2016,2771,Dr
2546028,24/2/2016,2432,Dr
2546028,25/2/2016,205,Dr
2546028,26/2/2016,871,Dr
2546028,27/2/2016,150,Dr
2546028,1/3/2016,11546,Cr
2546028,1/3/2016,2980,Dr
2546028,2/3/2016,3269,Dr
2546028,3/3/2016,1014,Dr
2546028,4/3/2016,993,Dr
2546028,5/3/2016,440,Dr
2546028,6/3/2016,2156,Dr
2546028,7/3/2016,1451,Dr
2546028,8/3/2016,1007,Dr
2546028,10/3/2016,809,Dr
2546028,11/3/2016,391,Dr
2546028,12/3/2016,216,Dr
2546028,13/3/2016,114,Dr
2546028,15/3/2016,291,Dr
2546028,16/3/2016,570,Dr
2546028,17/3/2016,188,Dr
2546028,19/3/2016,408,Dr
2546028,20/3/2016,174,Dr
2546028,22/3/2016,257,Dr
2546028,24/3/2016,173,Dr
2546028,27/3/2016,7100,Cr
2546028,28/3/2016,1543,Dr
2546028,29/3/2016,225,Dr
2546028,1/4/2016,11546,Cr
2546028,1/4/2016,1524,Dr
2546028,2/4/2016,375,Dr
2546028,3/4/2016,1803,Dr
2546028,4/4/2016,3600,Cr
2546028,6/4/2016,1306,Dr
2546028,7/4/2016,416,Dr
2546028,10/4/2016,2004,Dr
2546028,12/4/2016,2211,Dr
2546028,14/4/2016,1511,Dr
2546028,15/4/2016,1027,Dr
2546028,16/4/2016,1375,Dr
2546028,17/4/2016,1752,Dr
2546028,18/4/2016,1125,Dr
2546028,19/4/2016,1141,Dr
2546028,20/4/2016,8000,Cr
2546028,21/4/2016,2346,Dr
2546028,23/4/2016,397,Dr
2546028,26/4/2016,387,Dr
2546028,27/4/2016,2131,Dr
2546028,28/4/2016,861,Dr
2546028,30/4/2016,135,Dr
2546028,1/5/2016,11546,Cr
2546028,1/5/2016,2144,Dr
2546028,3/5/2016,438,Dr
2546028,4/5/2016,2432,Dr
2546028,5/5/2016,1117,Dr
2546028,7/5/2016,8500,Cr
2546028,8/5/2016,4383,Dr
2546028,9/5/2016,2249,Dr
2546028,10/5/2016,1475,Dr
2546028,12/5/2016,1476,Dr
2546028,13/5/2016,156,Dr
2546028,16/5/2016,2132,Dr
2546028,17/5/2016,907,Dr
2546028,18/5/2016,1066,Dr
2546028,19/5/2016,739,Dr
2546028,20/5/2016,844,Dr
2546028,21/5/2016,155,Dr
2546028,22/5/2016,7100,Cr
2546028,24/5/2016,2357,Dr
2546028,25/5/2016,1919,Dr
2546028,26/5/2016,442,Dr
2546028,27/5/2016,1295,Dr
2546028,28/5/2016,1158,Dr
2546028,31/5/2016,865,Dr
2546028,1/6/2016,11546,Cr
2546028,1/6/2016,1778,Dr
2546028,2/6/2016,483,Dr
2546028,3/6/2016,2660,Dr
2546028,5/6/2016,588,Dr
2546028,6/6/2016,419,Dr
2546028,7/6/2016,889,Dr
2546028,8/6/2016,1196,Dr
2546028,11/6/2016,671,Dr
2546028,13/6/2016,170,Dr
2546028,14/6/2016,376,Dr
2546028,16/6/2016,929,Dr
2546028,17/6/2016,817,Dr
2546028,18/6/2016,525,Dr
2546028,19/6/2016,409,Dr
2546028,20/6/2016,510,Dr
2546028,21/6/2016,173,Dr
2546028,23/6/2016,426,Dr
2546028,24/6/2016,360,Dr
2546028,25/6/2016,162,Dr
2546028,27/6/2016,175,Dr
2546028,29/6/2016,157,Dr
2546028,30/6/2016,118,Dr
2546028,1/7/2016,11546,Cr
2546028,1/7/2016,1952,Dr
2546028,2/7/2016,1426,Dr
2546028,3/7/2016,1658,Dr
2546028,6/7/2016,323,Dr
2546028,7/7/2016,1268,Dr
2546028,8/7/2016,600,Cr
2546028,10/7/2016,1472,Dr
2546028,13/7/2016,411,Dr
2546028,14/7/2016,242,Dr
2546028,16/7/2016,835,Dr
2546028,17/7/2016,454,Dr
2546028,19/7/2016,642,Dr
2546028,20/7/2016,330,Dr
2546028,21/7/2016,290,Dr
2546028,22/7/2016,293,Dr
2546028,23/7/2016,150,Dr
2546028,24/7/2016,233,Dr
2546028,25/7/2016,130,Dr
2546028,26/7/2016,110,Dr
2546028,28/7/2016,102,Dr
2546028,29/7/2016,0,Dr
2546028,30/7/2016,0,Dr
2546028,1/8/2016,11546,Cr
2546028,2/8/2016,269,Dr
2546028,3/8/2016,1689,Dr
2546028,5/8/2016,2369,Dr
2546028,6/8/2016,1055,Dr
2546028,7/8/2016,19000,Cr
2546028,9/8/2016,475,Dr
2546028,10/8/2016,390,Dr
2546028,11/8/2016,883,Dr
2546028,13/8/2016,2100,Cr
2546028,14/8/2016,9000,Cr
2546028,15/8/2016,5258,Dr
2546028,16/8/2016,1454,Dr
2546028,18/8/2016,1408,Dr
2546028,21/8/2016,4403,Dr
2546028,23/8/2016,5088,Dr
2546028,24/8/2016,11800,Cr
2546028,25/8/2016,3372,Dr
2546028,27/8/2016,6053,Dr
2546028,30/8/2016,2097,Dr
2546028,31/8/2016,164,Dr
2546028,1/9/2016,11546,Cr
2546028,1/9/2016,366,Dr
2546028,2/9/2016,5858,Dr
2546028,3/9/2016,5011,Dr
2546028,6/9/2016,126,Dr
2546028,7/9/2016,7300,Cr
2546028,9/9/2016,5265,Dr
2546028,11/9/2016,936,Dr
2546028,12/9/2016,882,Dr
2546028,13/9/2016,7600,Cr
2546028,14/9/2016,6014,Dr
2546028,15/9/2016,146,Dr
2546028,16/9/2016,942,Dr
2546028,17/9/2016,367,Dr
2546028,22/9/2016,3863,Dr
2546028,23/9/2016,697,Dr
2546028,24/9/2016,2957,Dr
2546028,26/9/2016,1517,Dr
2546028,27/9/2016,331,Dr
2546028,29/9/2016,2117,Dr
2546028,30/9/2016,497,Dr
2546028,1/10/2016,11546,Cr
2546028,1/10/2016,2593,Dr
2546028,3/10/2016,1386,Dr
2546028,5/10/2016,1612,Dr
2546028,6/10/2016,1811,Dr
2546028,7/10/2016,513,Dr
2546028,8/10/2016,973,Dr
2546028,9/10/2016,1238,Dr
2546028,10/10/2016,608,Dr
2546028,11/10/2016,1031,Dr
2546028,12/10/2016,668,Dr
2546028,14/10/2016,970,Dr
2546028,17/10/2016,865,Dr
2546028,18/10/2016,136,Dr
2546028,20/10/2016,644,Dr
2546028,22/10/2016,9900,Cr
2546028,23/10/2016,2548,Dr
2546028,24/10/2016,1244,Dr
2546028,26/10/2016,730,Dr
2546028,27/10/2016,1759,Dr
2546028,29/10/2016,176,Dr
2546028,31/10/2016,418,Dr
2546028,1/11/2016,11546,Cr
2546028,1/11/2016,2334,Dr
2546028,2/11/2016,1929,Dr
2546028,3/11/2016,952,Dr
2546028,4/11/2016,2865,Dr
2546028,6/11/2016,360,Dr
2546028,8/11/2016,5100,Cr
2546028,9/11/2016,161,Dr
2546028,11/11/2016,1462,Dr
2546028,12/11/2016,777,Dr
2546028,13/11/2016,1297,Dr
2546028,16/11/2016,1627,Dr
2546028,18/11/2016,1559,Dr
2546028,20/11/2016,1594,Dr
2546028,21/11/2016,1027,Dr
2546028,22/11/2016,964,Dr
2546028,24/11/2016,503,Dr
2546028,25/11/2016,300,Dr
2546028,26/11/2016,13400,Cr
2546028,29/11/2016,2704,Dr
2546028,30/11/2016,2587,Dr
2546028,1/12/2016,11546,Cr
2546028,1/12/2016,1866,Dr
2546028,2/12/2016,2054,Dr
2546028,4/12/2016,2067,Dr
2546028,5/12/2016,1938,Dr
2546028,6/12/2016,1325,Dr
2546028,7/12/2016,547,Dr
2546028,8/12/2016,225,Dr
2546028,9/12/2016,2596,Dr
2546028,12/12/2016,265,Dr
2546028,15/12/2016,349,Dr
2546028,18/12/2016,2194,Dr
2546028,19/12/2016,840,Dr
2546028,21/12/2016,1296,Dr
2546028,22/12/2016,967,Dr
2546028,23/12/2016,419,Dr
2546028,26/12/2016,317,Dr
2546028,27/12/2016,11800,Cr
2546028,28/12/2016,1756,Dr
2546028,29/12/2016,1825,Dr
2546028,1/1/2017,11546,Cr
2546028,3/1/2017,4925,Dr
2546028,5/1/2017,2266,Dr
2546028,6/1/2017,1567,Dr
2546028,8/1/2017,1162,Dr
2546028,9/1/2017,114,Dr
2546028,10/1/2017,3300,Cr
2546028,13/1/2017,1707,Dr
2546028,15/1/2017,2103,Dr
2546028,17/1/2017,1524,Dr
2546028,18/1/2017,2260,Dr
2546028,19/1/2017,1715,Dr
2546028,20/1/2017,304,Dr
2546028,21/1/2017,700,Dr
2546028,22/1/2017,745,Dr
2546028,24/1/2017,1148,Dr
2546028,25/1/2017,758,Dr
2546028,26/1/2017,458,Dr
2546028,28/1/2017,310,Dr
2546028,29/1/2017,381,Dr
2546028,30/1/2017,282,Dr
2546028,31/1/2017,17100,Cr
2546028,1/2/2017,11546,Cr
2546028,1/2/2017,3223,Dr
2546028,2/2/2017,4598,Dr
2546028,3/2/2017,2622,Dr
2546028,4/2/2017,310,Dr
2546028,5/2/2017,2016,Dr
2546028,7/2/2017,2936,Dr
2546028,8/2/2017,3395,Dr
2546028,9/2/2017,656,Dr
2546028,11/2/2017,1937,Dr
2546028,13/2/2017,2094,Dr
2546028,14/2/2017,494,Dr
2546028,15/2/2017,10300,Cr
2546028,16/2/2017,538,Dr
2546028,17/2/2017,3189,Dr
2546028,18/2/2017,609,Dr
2546028,19/2/2017,178,Dr
2546028,20/2/2017,2809,Dr
2546028,22/2/2017,823,Dr
2546028,24/2/2017,1540,Dr
2546028,25/2/2017,783,Dr
2546028,26/2/2017,1115,Dr
2546028,27/2/2017,7900,Cr
2546028,28/2/2017,1321,Dr
2546028,1/3/2017,11546,Cr
2546028,2/3/2017,1254,Dr
2546028,3/3/2017,2260,Dr
2546028,7/3/2017,1592,Dr
2546028,8/3/2017,4186,Dr
2546028,9/3/2017,1904,Dr
2546028,10/3/2017,944,Dr
2546028,11/3/2017,15700,Cr
2546028,12/3/2017,4135,Dr
2546028,13/3/2017,3596,Dr
2546028,14/3/2017,3340,Dr
2546028,15/3/2017,3463,Dr
2546028,17/3/2017,1362,Dr
2546028,18/3/2017,889,Dr
2546028,20/3/2017,531,Dr
2546028,21/3/2017,1969,Dr
2546028,23/3/2017,521,Dr
2546028,24/3/2017,576,Dr
2546028,25/3/2017,893,Dr
2546028,26/3/2017,536,Dr
2546028,28/3/2017,1008,Dr
2546028,29/3/2017,610,Dr
2546028,30/3/2017,473,Dr
2546029,1/1/2016,16803,Cr
2546029,1/1/2016,4099,Dr
2546029,2/1/2016,1800,Cr
2546029,4/1/2016,18900,Cr
2546029,5/1/2016,6238,Dr
2546029,6/1/2016,3370,Dr
2546029,7/1/2016,298,Dr
2546029,9/1/2016,4450,Dr
2546029,10/1/2016,2537,Dr
2546029,11/1/2016,9300,Cr
2546029,12/1/2016,5637,Dr
2546029,13/1/2016,2225,Dr
2546029,15/1/2016,3443,Dr
2546029,16/1/2016,2105,Dr
2546029,18/1/2016,121,Dr
2546029,19/1/2016,2921,Dr
2546029,20/1/2016,2064,Dr
2546029,22/1/2016,1748,Dr
2546029,23/1/2016,1013,Dr
2546029,25/1/2016,853,Dr
2546029,26/1/2016,421,Dr
2546029,28/1/2016,512,Dr
2546029,29/1/2016,13700,Cr
2546029,30/1/2016,960,Dr
2546029,1/2/2016,16803,Cr
2546029,1/2/2016,3900,Cr
2546029,2/2/2016,3376,Dr
2546029,3/2/2016,7049,Dr
2546029,5/2/2016,5159,Dr
2546029,8/2/2016,4667,Dr
2546029,9/2/2016,2758,Dr
2546029,10/2/2016,2500,Cr
2546029,11/2/2016,1778,Dr
2546029,12/2/2016,2874,Dr
2546029,13/2/2016,7200,Cr
2546029,15/2/2016,3298,Dr
2546029,16/2/2016,3487,Dr
2546029,17/2/2016,612,Dr
2546029,18/2/2016,257,Dr
2546029,21/2/2016,336,Dr
2546029,22/2/2016,1026,Dr
2546029,23/2/2016,324,Dr
2546029,24/2/2016,1322,Dr
2546029,25/2/2016,1883,Dr
2546029,26/2/2016,1285,Dr
2546029,27/2/2016,744,Dr
2546029,28/2/2016,845,Dr
2546029,29/2/2016,276,Dr
2546029,1/3/2016,16803,Cr
2546029,2/3/2016,4106,Dr
2546029,5/3/2016,451,Dr
2546029,6/3/2016,1252,Dr
2546029,7/3/2016,3109,Dr
2546029,8/3/2016,126,Dr
2546029,9/3/2016,5600,Cr
2546029,11/3/2016,3640,Dr
2546029,12/3/2016,1239,Dr
2546029,13/3/2016,903,Dr
2546029,14/3/2016,2077,Dr
2546029,17/3/2016,2006,Dr
2546029,18/3/2016,1101,Dr
2546029,19/3/2016,6600,Cr
2546029,20/3/2016,748,Dr
2546029,21/3/2016,17100,Cr
2546029,22/3/2016,6933,Dr
2546029,23/3/2016,3016,Dr
2546029,25/3/2016,3522,Dr
2546029,26/3/2016,3350,Dr
2546029,1/4/2016,16803,Cr
2546029,1/4/2016,18000,Cr
2546029,3/4/2016,10828,Dr
2546029,4/4/2016,4323,Dr
2546029,7/4/2016,6345,Dr
2546029,9/4/2016,4506,Dr
2546029,10/4/2016,4010,Dr
2546029,13/4/2016,3114,Dr
2546029,15/4/2016,12900,Cr
2546029,16/4/2016,4265,Dr
2546029,17/4/2016,4480,Dr
2546029,19/4/2016,2200,Cr
2546029,20/4/2016,3170,Dr
2546029,21/4/2016,17500,Cr
2546029,22/4/2016,7306,Dr
2546029,23/4/2016,6126,Dr
2546029,24/4/2016,2272,Dr
2546029,25/4/2016,3521,Dr
2546029,26/4/2016,3053,Dr
2546029,28/4/2016,1986,Dr
2546029,30/4/2016,157,Dr
2546029,1/5/2016,16803,Cr
2546029,1/5/2016,352,Dr
2546029,2/5/2016,2173,Dr
2546029,3/5/2016,4638,Dr
2546029,7/5/2016,3761,Dr
2546029,9/5/2016,900,Cr
2546029,10/5/2016,837,Dr
2546029,11/5/2016,1591,Dr
2546029,12/5/2016,18200,Cr
2546029,13/5/2016,5391,Dr
2546029,14/5/2016,2753,Dr
2546029,16/5/2016,4682,Dr
2546029,17/5/2016,3445,Dr
2546029,20/5/2016,2192,Dr
2546029,21/5/2016,3172,Dr
2546029,22/5/2016,11900,Cr
2546029,23/5/2016,5041,Dr
2546029,26/5/2016,2098,Dr
2546029,27/5/2016,203,Dr
2546029,28/5/2016,1500,Cr
2546029,29/5/2016,1000,Dr
2546029,30/5/2016,694,Dr
2546029,31/5/2016,884,Dr
2546029,1/6/2016,16803,Cr
2546029,2/6/2016,5090,Dr
2546029,3/6/2016,1643,Dr
2546029,8/6/2016,12600,Cr
2546029,11/6/2016,6676,Dr
2546029,12/6/2016,1332,Dr
2546029,14/6/2016,6277,Dr
2546029,15/6/2016,2400,Cr
2546029,16/6/2016,3425,Dr
2546029,17/6/2016,480,Dr
2546029,18/6/2016,1926,Dr
2546029,19/6/2016,3822,Dr
2546029,22/6/2016,3188,Dr
2546029,23/6/2016,103,Dr
2546029,24/6/2016,1941,Dr
2546029,25/6/2016,1505,Dr
2546029,26/6/2016,960,Dr
2546029,27/6/2016,19500,Cr
2546029,28/6/2016,3295,Dr
2546029,30/6/2016,1316,Dr
2546029,1/7/2016,16803,Cr
2546029,2/7/2016,4453,Dr
2546029,3/7/2016,4541,Dr
2546029,7/7/2016,5593,Dr
2546029,8/7/2016,5783,Dr
2546029,9/7/2016,3094,Dr
2546029,12/7/2016,6100,Cr
2546029,14/7/2016,8100,Cr
2546029,15/7/2016,652,Dr
2546029,16/7/2016,4034,Dr
2546029,17/7/2016,570,Dr
2546029,19/7/2016,1336,Dr
2546029,21/7/2016,2022,Dr
2546029,22/7/2016,4847,Dr
2546029,23/7/2016,19100,Cr
2546029,25/7/2016,3109,Dr
2546029,26/7/2016,2900,Cr
2546029,27/7/2016,2213,Dr
2546029,29/7/2016,2022,Dr
2546029,30/7/2016,1294,Dr
2546029,31/7/2016,14800,Cr
2546029,1/8/2016,16803,Cr
2546029,1/8/2016,7150,Dr
2546029,2/8/2016,12304,Dr
2546029,3/8/2016,13900,Cr
2546029,5/8/2016,7133,Dr
2546029,6/8/2016,9373,Dr
2546029,9/8/2016,6515,Dr
2546029,10/8/2016,5989,Dr
2546029,11/8/2016,5667,Dr
2546029,12/8/2016,2362,Dr
2546029,14/8/2016,3839,Dr
2546029,15/8/2016,3220,Dr
2546029,17/8/2016,2038,Dr
2546029,18/8/2016,17600,Cr
2546029,20/8/2016,19700,Cr
2546029,21/8/2016,3283,Dr
2546029,23/8/2016,8058,Dr
2546029,25/8/2016,3086,Dr
2546029,27/8/2016,17500,Cr
2546029,30/8/2016,3479,Dr
2546029,31/8/2016,9805,Dr
2546029,1/9/2016,16803,Cr
2546029,1/9/2016,11285,Dr
2546029,2/9/2016,9700,Cr
2546029,3/9/2016,8336,Dr
2546029,4/9/2016,8100,Cr
2546029,5/9/2016,12235,Dr
2546029,6/9/2016,13600,Cr
2546029,9/9/2016,13100,Cr
2546029,10/9/2016,14324,Dr
2546029,11/9/2016,8157,Dr
2546029,12/9/2016,7147,Dr
2546029,13/9/2016,497,Dr
2546029,14/9/2016,7922,Dr
2546029,18/9/2016,5885,Dr
2546029,19/9/2016,2072,Dr
2546029,20/9/2016,3929,Dr
2546029,21/9/2016,2005,Dr
2546029,23/9/2016,2649,Dr
2546029,25/9/2016,1285,Dr
2546029,27/9/2016,292,Dr
2546029,28/9/2016,1253,Dr
2546029,29/9/2016,1567,Dr
2546029,30/9/2016,114,Dr
2546029,1/10/2016,16803,Cr
2546029,1/10/2016,3150,Dr
2546029,2/10/2016,2737,Dr
2546029,5/10/2016,691,Dr
2546029,6/10/2016,1212,Dr
2546029,7/10/2016,1690,Dr
2546029,8/10/2016,2244,Dr
2546029,9/10/2016,1159,Dr
2546029,11/10/2016,318,Dr
2546029,12/10/2016,2017,Dr
2546029,13/10/2016,1628,Dr
2546029,15/10/2016,1146,Dr
2546029,16/10/2016,667,Dr
2546029,18/10/2016,1090,Dr
2546029,19/10/2016,220,Dr
2546029,21/10/2016,269,Dr
2546029,23/10/2016,272,Dr
2546029,27/10/2016,17900,Cr
2546029,28/10/2016,3099,Dr
2546029,29/10/2016,2274,Dr
2546029,30/10/2016,1211,Dr
2546029,31/10/2016,1641,Dr
2546029,1/11/2016,16803,Cr
2546029,3/11/2016,19800,Cr
2546029,4/11/2016,7179,Dr
2546029,5/11/2016,5443,Dr
2546029,7/11/2016,4228,Dr
2546029,8/11/2016,18500,Cr
2546029,9/11/2016,9624,Dr
2546029,10/11/2016,3332,Dr
2546029,11/11/2016,8784,Dr
2546029,12/11/2016,3371,Dr
2546029,13/11/2016,4974,Dr
2546029,15/11/2016,1684,Dr
2546029,16/11/2016,2579,Dr
2546029,17/11/2016,1485,Dr
2546029,19/11/2016,261,Dr
2546029,21/11/2016,14700,Cr
2546029,22/11/2016,4934,Dr
2546029,24/11/2016,3292,Dr
2546029,25/11/2016,2142,Dr
2546029,28/11/2016,769,Dr
2546029,30/11/2016,1197,Dr
2546029,1/12/2016,16803,Cr
2546029,1/12/2016,1144,Dr
2546029,2/12/2016,5800,Cr
2546029,4/12/2016,3666,Dr
2546029,6/12/2016,3395,Dr
2546029,7/12/2016,2320,Dr
2546029,8/12/2016,6959,Dr
2546029,10/12/2016,1788,Dr
2546029,11/12/2016,2761,Dr
2546029,12/12/2016,3097,Dr
2546029,13/12/2016,630,Dr
2546029,14/12/2016,1872,Dr
2546029,15/12/2016,2928,Dr
2546029,19/12/2016,930,Dr
2546029,20/12/2016,1383,Dr
2546029,23/12/2016,336,Dr
2546029,24/12/2016,1535,Dr
2546029,25/12/2016,740,Dr
2546029,26/12/2016,823,Dr
2546029,27/12/2016,722,Dr
2546029,28/12/2016,453,Dr
2546029,29/12/2016,373,Dr
2546029,30/12/2016,137,Dr
2546029,31/12/2016,351,Dr
2546029,1/1/2017,16803,Cr
2546029,1/1/2017,2605,Dr
2546029,2/1/2017,3650,Dr
2546029,3/1/2017,2877,Dr
2546029,4/1/2017,1730,Dr
2546029,5/1/2017,1779,Dr
2546029,8/1/2017,1222,Dr
2546029,10/1/2017,545,Dr
2546029,11/1/2017,325,Dr
2546029,12/1/2017,475,Dr
2546029,14/1/2017,1100,Cr
2546029,17/1/2017,12200,Cr
2546029,18/1/2017,3487,Dr
2546029,21/1/2017,2311,Dr
2546029,22/1/2017,2329,Dr
2546029,24/1/2017,1508,Dr
2546029,25/1/2017,838,Dr
2546029,26/1/2017,1067,Dr
2546029,27/1/2017,1067,Dr
2546029,28/1/2017,805,Dr
2546029,29/1/2017,618,Dr
2546029,30/1/2017,210,Dr
2546029,31/1/2017,425,Dr
2546029,1/2/2017,16803,Cr
2546029,2/2/2017,3327,Dr
2546029,3/2/2017,1656,Dr
2546029,4/2/2017,517,Dr
2546029,5/2/2017,597,Dr
2546029,9/2/2017,2239,Dr
2546029,10/2/2017,603,Dr
2546029,11/2/2017,731,Dr
2546029,12/2/2017,514,Dr
2546029,13/2/2017,412,Dr
2546029,14/2/2017,657,Dr
2546029,16/2/2017,4400,Cr
2546029,17/2/2017,1377,Dr
2546029,19/2/2017,841,Dr
2546029,20/2/2017,1479,Dr
2546029,22/2/2017,1893,Dr
2546029,23/2/2017,1038,Dr
2546029,24/2/2017,588,Dr
2546029,25/2/2017,994,Dr
2546029,26/2/2017,602,Dr
2546029,27/2/2017,286,Dr
2546029,1/3/2017,16803,Cr
2546029,3/3/2017,7700,Cr
2546029,4/3/2017,2669,Dr
2546029,5/3/2017,3259,Dr
2546029,7/3/2017,3725,Dr
2546029,8/3/2017,4900,Cr
2546029,9/3/2017,3518,Dr
2546029,11/3/2017,2574,Dr
2546029,12/3/2017,3747,Dr
2546029,13/3/2017,800,Dr
2546029,15/3/2017,605,Dr
2546029,16/3/2017,9500,Cr
2546029,17/3/2017,947,Dr
2546029,19/3/2017,857,Dr
2546029,20/3/2017,7000,Cr
2546029,23/3/2017,4846,Dr
2546029,25/3/2017,17700,Cr
2546029,26/3/2017,8219,Dr
2546029,27/3/2017,5214,Dr
2546029,28/3/2017,243,Dr
2546029,29/3/2017,1818,Dr
2546029,30/3/2017,2245,Dr
2546029,31/3/2017,4899,Dr
2546030,1/1/2016,30382,Cr
2546030,2/1/2016,4484,Dr
2546030,5/1/2016,5317,Dr
2546030,6/1/2016,1297,Dr
2546030,7/1/2016,1476,Dr
2546030,8/1/2016,17100,Cr
2546030,11/1/2016,7570,Dr
2546030,12/1/2016,836,Dr
2546030,15/1/2016,17700,Cr
2546030,16/1/2016,7729,Dr
2546030,17/1/2016,2834,Dr
2546030,18/1/2016,5957,Dr
2546030,19/1/2016,4804,Dr
2546030,20/1/2016,2925,Dr
2546030,22/1/2016,2719,Dr
2546030,23/1/2016,3912,Dr
2546030,24/1/2016,956,Dr
2546030,25/1/2016,1948,Dr
2546030,26/1/2016,1784,Dr
2546030,27/1/2016,1864,Dr
2546030,28/1/2016,1389,Dr
2546030,29/1/2016,827,Dr
2546030,30/1/2016,161,Dr
2546030,31/1/2016,850,Dr
2546030,1/2/2016,30382,Cr
2546030,1/2/2016,12300,Cr
2546030,4/2/2016,845,Dr
2546030,5/2/2016,3114,Dr
2546030,10/2/2016,2966,Dr
2546030,12/2/2016,7088,Dr
2546030,13/2/2016,7645,Dr
2546030,15/2/2016,189,Dr
2546030,16/2/2016,4680,Dr
2546030,17/2/2016,2356,Dr
2546030,19/2/2016,1839,Dr
2546030,21/2/2016,3443,Dr
2546030,22/2/2016,3012,Dr
2546030,23/2/2016,1339,Dr
2546030,24/2/2016,1782,Dr
2546030,25/2/2016,800,Dr
2546030,26/2/2016,977,Dr
2546030,27/2/2016,332,Dr
2546030,28/2/2016,460,Dr
2546030,29/2/2016,168,Dr
2546030,1/3/2016,30382,Cr
2546030,1/3/2016,6038,Dr
2546030,2/3/2016,5484,Dr
2546030,3/3/2016,5431,Dr
2546030,4/3/2016,870,Dr
2546030,8/3/2016,597,Dr
2546030,9/3/2016,3578,Dr
2546030,12/3/2016,19900,Cr
2546030,13/3/2016,1938,Dr
2546030,15/3/2016,1676,Dr
2546030,16/3/2016,4619,Dr
2546030,17/3/2016,839,Dr
2546030,18/3/2016,243,Dr
2546030,19/3/2016,2207,Dr
2546030,20/3/2016,2658,Dr
2546030,21/3/2016,294,Dr
2546030,22/3/2016,2458,Dr
2546030,24/3/2016,1456,Dr
2546030,25/3/2016,13700,Cr
2546030,28/3/2016,1749,Dr
2546030,29/3/2016,534,Dr
2546030,30/3/2016,1588,Dr
2546030,31/3/2016,6600,Cr
2546030,1/4/2016,30382,Cr
2546030,1/4/2016,12512,Dr
2546030,3/4/2016,8712,Dr
2546030,6/4/2016,8432,Dr
2546030,7/4/2016,457,Dr
2546030,9/4/2016,1744,Dr
2546030,10/4/2016,3136,Dr
2546030,12/4/2016,3161,Dr
2546030,13/4/2016,3007,Dr
2546030,14/4/2016,1295,Dr
2546030,15/4/2016,3632,Dr
2546030,16/4/2016,600,Dr
2546030,17/4/2016,623,Dr
2546030,18/4/2016,651,Dr
2546030,19/4/2016,2873,Dr
2546030,21/4/2016,1073,Dr
2546030,22/4/2016,671,Dr
2546030,23/4/2016,1637,Dr
2546030,24/4/2016,976,Dr
2546030,25/4/2016,187,Dr
2546030,26/4/2016,415,Dr
2546030,27/4/2016,461,Dr
2546030,29/4/2016,577,Dr
2546030,1/5/2016,30382,Cr
2546030,2/5/2016,4324,Dr
2546030,3/5/2016,1712,Dr
